review_id,text,business_category,aspect,sentiment,star_rating
2850,فندق سئ للغايه اوسخ فندق في القاهره الخدمات سيئه معامله سيئه الصور لا تمت للواقع بصله المكيفات مش شغاله السرير فيه حشرات لا يوجد خدمات الحمامات لايوجد بها صابون السباكه متهالكه اسوء تجربه في حياتي حتي الاسعار الي علي جوجل ماب مش صحيحه كلو نصب في نصب,فندق,ambiance,negative,1
9016,تطبيق اسطوره,entertainment,app_experience,positive,5
8809,البرنامج حلو جدا في جميع الاغاني فيعني ده احسن برنامج وكمان لو في ناس ما بيعرفوش يكتبوا بيبقي فيه فويس كده يعني تدوسوا عليه في كلمات بحث بتدوس عليها هتلاقوا الفويس بتدوس عليه بقي وبجد بقي يعني ده برنامج تحفه بجد يعني ده احلي برنامج انا اديت له خمس نجوم بس في حاجه ان هو في ده تقييمي للبرنامج,entertainment,food,positive,5
8809,البرنامج حلو جدا في جميع الاغاني فيعني ده احسن برنامج وكمان لو في ناس ما بيعرفوش يكتبوا بيبقي فيه فويس كده يعني تدوسوا عليه في كلمات بحث بتدوس عليها هتلاقوا الفويس بتدوس عليه بقي وبجد بقي يعني ده برنامج تحفه بجد يعني ده احلي برنامج انا اديت له خمس نجوم بس في حاجه ان هو في ده تقييمي للبرنامج,entertainment,ambiance,positive,5
9773,قمت بالحجز من خلال التطبيق ممتاز وكمان الاقامة في فندق بيراميدز صان شاين ممتازة من افضل الفنادق,travel,app_experience,positive,5
2774,احلي chicken Kiev هتاكلو في حياتك,مطعم,food,positive,5
1729,استلمت الشغل من الترزي كريم الشغل مزبووووط و عملوه بسرعه روان ممتازة ماقصرتش معانا خالص,متجر ملابس حريمي,food,positive,5
1270,اسوا خدمة وبقي غالي علي الفاضي,مطعم مأكولات سورية,service,negative,1
1270,اسوا خدمة وبقي غالي علي الفاضي,مطعم مأكولات سورية,price,negative,1
335,تمريض الدور التاسع مس امل مشرفه التمريض و مرسي و روان و الاء و اسماء و رحمة علي طيبة قلبها الجميلة واشكر شفت الصبح بردوا منار واسماء و شهد و امنية وبوسي وسهيلة كلكم ربنا يكرمكم شيفت الصبح وشيفت الليل كلكم ربنا يكرمكم علي حسن الرعاية وقلبكم الطيب❤️ وكمان في كذا حد من الشباب كلكم كتر خيركم بجد شباب الصبح وبليل واحب اشكر مسئول الغدا محمد اللي بيتعب كل يوم علشان يطلع كل حاجة حلوة وبيلف ويسمع ايه اللي نفسك فيه ويعمله ومسئولين الهاوس بجد كتر خيركم علي تعبكم كلكم,مستشفى,food,positive,5
4167,المساج مكانه مريب جدا تدخل بمكان غير و يخوف و مافيه خصوصية ابدا عادي يدخلوا عليك و الابواب تبين اللي داخل للامانة المكان يخوف جدا,غرفة لياقة,ambiance,negative,1
3753,فظيع ..ولذيذ,مطعم مأكولات تركية,service,positive,5
3283,قاعدة مميزة للترفيه اللي كل الرجال يبحثون عنه...اكل متاح...شيشة و مشروبات لذيذة...و بلاي ستيشن زي ما انت عايز...مريحة للاعصاب,مقهى,food,positive,4
3283,قاعدة مميزة للترفيه اللي كل الرجال يبحثون عنه...اكل متاح...شيشة و مشروبات لذيذة...و بلاي ستيشن زي ما انت عايز...مريحة للاعصاب,مقهى,ambiance,positive,4
5104,من افضل الاماكن للبيتزا وافضل الاسعار,مطعم بيتزا,price,positive,5
4754,كانت تجربه رائعه البيتزا كانت لذيذه,مطعم بيتزا,general,positive,5
26,بعد المعلم صبحي حاجات كتير اتغيرت. بيقولوا مافيش حجز ولما تروح تلاقي المكان كله محجوز. عدم تقدير للناس اللي ضربت مشوار علي الفاضي,مطعم مأكولات مصرية,ambiance,neutral,3
6419,كل مفتح التطبيق يخرج ابلكيشن سئ جداا,food_delivery,app_experience,negative,1
4520,متاح اي رقم للتواصل مكالمات او واتس اب ؟,صيدلية,general,neutral,3
3561,ممتاز ، باتعامل معاه من ٨ سنين و تقريبا جربت كل خدمات الاسنان سواء علاج عصب او حشو او خلع او تقويم لاولادي ، د. طارق شخصية هايلة، منتهي الاحترام في التعامل سواء من د. طارق نفسه او كل العاملين بالعيادة. من اكثر عيادات الاسنان الي تعاملت معاها اهتماما بالتعقيم,طبيب أسنان,service,positive,5
2929,في محل ببلاند تشرفت بلقاء موظفة الاستقبال سلمي وكان استقبالها جميل بجمالها وجمال اخلاقها علي الرغم من صغر سنها كل الحب والتقدير حبيبتي سلمي❤️,مطعم,service,positive,5
6751,غال جدا مقارنة بغيره من اصحاب التكاسي,transport,general,negative,2
4842,"عياده نظيف و دكاتره ممتازه بس للاسف عدم دقه في المواعيد و الحجز و الغاء كتير جدا ، من اصعب العيادات في التنسيق للمواعيد "" عن تجربه مع عياده الاطفال """,مركز طبي,cleanliness,negative,1
2504,بشكر جيمع العاملين علي حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول علي النيل و برج القاهرة فيو اكثر من رائع خدمه مقابل السعر تعتبر ممتازه,فندق,food,positive,5
2504,بشكر جيمع العاملين علي حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول علي النيل و برج القاهرة فيو اكثر من رائع خدمه مقابل السعر تعتبر ممتازه,فندق,service,positive,5
2504,بشكر جيمع العاملين علي حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول علي النيل و برج القاهرة فيو اكثر من رائع خدمه مقابل السعر تعتبر ممتازه,فندق,price,positive,5
347,927 انا فؤاد محمود عبد العزيز حابب اشكر كل التمريض خدمه ممتازه وخاصه مشرفه التمريض مس امل ومستر حسام ومس الاء ومس ايمان وجميع طاقم التمريض,مستشفى,general,positive,5
3670,اسوء تجربة واسوء مطعم ممكن تفكر تاكل عنده لو رايح تزور الازهر والحسين، جاب طلب غير الطلب ولما كلمته بيقولي الي انت طلبته مش موجود بقوله يبقي ترجع تبلغني قبل ما تتصرف يقولي معلش المرة الجاية غير ان صاحب المحل اسلوبه رديء ورده سيء الخلاصة يا يستحق اكل ومعاملة وتقييم فعلي.,مطعم مأكولات مشوية,food,negative,1
3670,اسوء تجربة واسوء مطعم ممكن تفكر تاكل عنده لو رايح تزور الازهر والحسين، جاب طلب غير الطلب ولما كلمته بيقولي الي انت طلبته مش موجود بقوله يبقي ترجع تبلغني قبل ما تتصرف يقولي معلش المرة الجاية غير ان صاحب المحل اسلوبه رديء ورده سيء الخلاصة يا يستحق اكل ومعاملة وتقييم فعلي.,مطعم مأكولات مشوية,delivery,negative,1
